DAR	2.39	22.72%	409384800
DATA	-52.07	-55.26%	411703100
DB	-6.05	-25.05%	1560765100
DBD	-4.94	-16.42%	214045800
DBL	-2.21	-8.73%	22900200
DCA	0.66	17.32%	30151100
DCI	13.42	46.82%	209073500
DCM	2.25	10.98%	48031400
DCO	9.34	57.58%	13701600
DCT	10.51	28.12%	218363600
DCUC	1.98	4.12%	21213100
DCUD	-0.8	-1.56%	18748400
DD	6.8	10.21%	857358000
DD-A	9.5	12.18%	353800
DD-B	3.2	3.30%	327700
DDC	-0.55	-5.38%	87305900
DDD	4.6	52.93%	850322300
DDE	0.06	6.19%	6445400
DDF	1.16	13.15%	5107400
DDR	-1.57	-9.32%	748520000
DDR-J	-0.48	-1.90%	4997700
DDR-K	-1.27	-5.06%	4569400
DDS	-3.02	-4.60%	146040700
DDT	-0.88	-3.27%	1713200
DE	26.77	35.10%	829664300
DEA	2.84	16.53%	50281000
DECK	8.19	17.35%	186964100
DEI	5.38	17.25%	222177000
DEL	18.2	30.92%	10797100
DEO	-5.13	-4.70%	182238100
DEX	0.76	8.13%	17958200
DF	4.63	27.00%	535759000
DFIN	-5.19	-18.42%	34169200
DFP	0.87	3.80%	19567800
DFS	18.47	34.45%	792199700
DFS-B	-0.76	-2.87%	11683100
DFT	12.14	38.19%	213278800
DFT-C	0.18	0.71%	7330500
DG	2.2	3.06%	828358100
DGI	12.99	82.95%	125521200
DGX	20.76	29.18%	279987400
DHF	0.28	9.09%	59655500
DHG	1.35	10.34%	10194500
DHI	-4.7	-14.67%	1125625700
DHR	-15.04	-16.19%	781842200
DHT	-3.95	-48.83%	596248000
DHX	-2.92	-31.84%	79313000
DIAX	0.64	4.46%	22895000
DIN	-7.67	-9.06%	50549600
DIS	-0.86	-0.82%	2063809000
DK	-0.53	-2.15%	299918700
DKL	-7.14	-20.01%	16697400
DKS	17.75	50.21%	509596700
DKT	-1.9	-7.00%	68403500
DL	-3.51	-23.89%	15147700
DLB	11.54	34.29%	117024700
DLN-A	6.38	33.76%	5277600
DLNG	6.28	64.74%	40843200
DLPH	-18.38	-21.44%	635896600
DLR	22.64	29.94%	433685700
DLR-F	-1.04	-3.98%	3458800
DLR-G	-1.02	-4.09%	5710500
DLR-H	0.21	0.78%	10665400
DLR-I	-0.62	-2.41%	10607500
DLX	17.07	31.30%	72189000
DM	-1.11	-3.62%	50995500
DMB	-0.14	-1.13%	17629500
DMO	-0.76	-3.23%	15753000
DNB	17.39	16.73%	62628400
DNI	0.84	7.63%	10724800
DNOW	4.65	29.39%	311084700
DNP	1.27	14.17%	78782600
DNR	1.66	82.18%	3189586900
DO	-3.4	-16.11%	723582000
DOC	2.1	12.46%	338442800
DOOR	4.57	7.46%	60647200
DOV	13.62	22.21%	374624100
DOW	5.74	11.15%	1765862300
DPG	0.77	5.23%	42614300
DPLO	-21.62	-63.18%	207759700
DPM	13.71	55.57%	140979700
DPS	-2.53	-2.71%	346570000
DPZ	47.99	43.14%	195695600
DQ	2.65	15.92%	18277500
DRA	0.08	0.52%	20121000
DRD	3.69	230.63%	133780600
DRE	5.54	26.36%	669319200
DRH	1.88	19.48%	677456300
DRI	9.08	14.27%	482685400
DRQ	0.82	1.38%	121883900
DRUA	-2.74	-10.99%	32770700
DS	-0.4	-9.62%	2791000
DSE	1.6	26.76%	29238200
DSL	2.77	17.08%	112069600
DSM	-0.03	-0.37%	30570800
DST	-6.91	-6.06%	61239500
DSU	1.23	12.17%	119091500
DSW	-1.21	-5.07%	458727500
DSX	-1.33	-30.57%	165322000
DSX-B	2.16	15.16%	3645200
DSXN	1.59	8.36%	1634000
DTE	18.32	22.85%	278025900
DTF	-0.68	-4.50%	5381800
DTJ	-2.39	-9.59%	13452300
DTK	-1.48	-5.60%	96783200
DTL.P	2.86	14.87%	3846600
DTQ	-0.87	-3.51%	4062400
DTV	2.25	4.43%	6292500
DTY	1.46	6.02%	2350900
DTZ	-1.43	-5.39%	8958600
DUC	0.25	2.72%	9776900
DUK	6.23	8.73%	837276800
DUKH	-1.73	-6.74%	8765900
DV	5.89	23.27%	232255100
DVA	-5.51	-7.90%	383978500
DVD	-0.03	-1.29%	3694400
DVMT	9.9	21.97%	220744200
DVN	13.67	42.72%	2361469400
DW	46.86	76.96%	50668700
DX	0.47	7.40%	62900400
DX-A	1.73	7.42%	1061700
DX-B	2.02	9.24%	1334200
DXB	-1.69	-6.59%	53642500
DY	10.33	14.77%	202448800
DYN	-4.94	-36.87%	899999600
DYN-A	-18.67	-36.85%	7513800
DYN.W	-0.43	-91.49%	7575100
DYNC	-34.22	-35.51%	4929200
E	2.44	8.19%	117078300
EAB	-3.23	-12.92%	6576200
EAE	-3.65	-14.80%	2815000
EAI	-3.68	-14.81%	15266500
EARN	0.66	5.34%	9501100
EAT	1.58	3.30%	332615500
EBF	-1.9	-9.87%	40526700
EBR	5.5	404.41%	64003200
EBR.B	5.3	205.43%	16496200
EBS	-7.17	-17.92%	139423100
EC	2.04	29.10%	293810700
ECA	6.65	130.65%	4105117800
ECC	0.28	1.70%	8697500
ECCA	0.35	1.38%	975900
ECCB	0.15	0.59%	565300
ECCZ	0.85	3.42%	2115900
ECL	2.84	2.48%	284477200
ECOM	0.5	3.61%	30689600
ECR	0.85	46.70%	327713100
ECT	0.64	42.38%	15936300
ED	9.41	14.64%	508875300
EDD	0.37	5.44%	75135600
EDE	6.02	21.45%	73595300
EDF	2.59	21.49%	23705000
EDI	2.38	20.93%	17030100
EDN	10.32	58.87%	13321700
EDR	4.42	11.67%	180186400
EDU	10.73	34.20%	365906100
EE	8	20.78%	52999300
EEA	-0.34	-4.22%	3756200
EEP	2.41	10.45%	321786400
EEQ	3.57	15.99%	72358700
EFC	-1.26	-7.51%	20598000
EFF	2.99	21.13%	7592800
EFR	2.32	18.69%	28790000
EFT	2.26	17.88%	32543700
EFX	6.86	6.16%	191767100
EGF	-0.46	-3.37%	3314200
EGIF	1.06	6.99%	6145800
EGL	1.22	3.76%	45031300
EGN	16.68	40.69%	396103100
EGO	0.25	8.42%	1655650600
EGP	18.23	32.78%	49080400
EGY	-0.56	-35.00%	68100000
EHI	1.11	12.73%	38308400
EHIC	-3.53	-28.04%	24590300
EHT	-0.08	-0.80%	8404100
EIG	12.3	45.05%	40801700
EIX	12.78	21.58%	471804600
EL	-11.57	-13.14%	429597800
ELC	-3.66	-14.76%	11716200
ELF	4.94	20.58%	38482700
ELJ	-2.11	-8.24%	5233900
ELLI	23.45	38.93%	155507900
ELP	2.61	44.46%	131609500
ELS	5.43	8.14%	108654100
ELS-C	-0.35	-1.37%	660600
ELU	-3.23	-13.55%	3833800
ELY	1.54	16.35%	221632700
EMD	4.98	51.18%	34952100
EME	22.72	47.29%	97372800
EMES	7.68	165.87%	152565800
EMF	2.12	21.26%	13256500
EMG	-2.48	-67.21%	24153700
EMN	7.7	11.41%	349210600
EMO	0.44	3.47%	36603800
EMP	-3.81	-15.28%	8115200
EMR	7.92	16.56%	995039500
ENB	8.93	26.91%	443694900
ENBL	6.53	70.98%	83025600
ENH	28.41	44.40%	131718700
ENH-C	-0.11	-0.43%	13039500
ENI.P	1.55	23.45%	333900
ENIA	0.83	11.25%	143942900
ENIC	-2.11	-31.68%	84149300
ENJ	-3	-11.84%	575700
ENLC	3.96	26.24%	146854400
ENLK	1.84	11.10%	222261000
ENO	-2.36	-9.18%	5356400
ENR	10.55	30.97%	160436500
ENS	22.17	39.64%	68782200
ENV	5.4	18.09%	76642500
ENVA	5.94	89.86%	63745300
ENZ	2.44	54.22%	49661800
EOCC	-7.98	-29.10%	22731000
EOD	-0.47	-7.94%	56615600
EOG	30.31	42.82%	977235700
EOI	-1.02	-7.60%	34010200
EOS	-0.84	-6.16%	32665000
EOT	-0.63	-2.94%	11773600
EP-C	8.05	19.66%	789300
EPAM	-14.31	-18.20%	114024000
EPC	-5.38	-6.86%	132593800
EPD	1.46	5.71%	1380701100
EPE	2.17	49.54%	749512800
EPR	13.32	22.79%	123434600
EPR-C	4.46	18.58%	3623500
EPR-E	4.66	14.93%	3374600
EPR-F	-0.18	-0.71%	2413200
EQC	2.51	9.05%	214177500
EQC-D	0.72	2.90%	1818700
EQCO	-0.63	-2.57%	5488600
EQGP	4.45	21.44%	41698100
EQM	1.22	1.62%	85144600
EQR	-17.23	-21.12%	573203600
EQS	0.22	12.29%	1652800
EQT	13.27	25.46%	479568100
EQY	3.54	13.04%	254094200
ERA	5.82	52.20%	27428000
ERF	6.06	177.19%	350601800
ERJ	-10.29	-34.83%	313659500
EROS	3.9	42.62%	72375400
ES	4.16	8.15%	436337900
ESE	20.51	56.75%	23963200
ESL	8.2	10.12%	59277600
ESNT	10.48	47.88%	144959300
ESRT	2.12	11.73%	249355200
ESS	-6.91	-2.89%	111306100
ESV	-5.67	-36.84%	2481989700
ETB	-0.17	-1.02%	17004000
ETE	5.57	40.54%	3758302000
ETG	-1.45	-9.34%	49780700
ETH	9.03	32.46%	53723100
ETJ	-1.2	-11.81%	65292800
ETM	4.07	36.24%	19764300
ETN	15.05	28.92%	719248500
ETO	-0.51	-2.39%	11198700
ETP	2.08	6.17%	1154563900
ETR	5.11	7.48%	351189700
ETV	-0.46	-3.01%	41070700
ETW	-1.16	-10.33%	83466000
ETX	1.12	6.06%	11172800
ETY	-0.85	-7.59%	105914400
EURN	-5.76	-42.01%	233561600
EV	9.45	29.14%	220398400
EVA	8.65	47.66%	29333200
EVC	-0.71	-9.21%	82995300
EVE-A	-0.11	-0.43%	5467900
EVER	3.47	21.71%	253755600
EVF	0.91	15.77%	27484400
EVG	0.45	3.36%	13040900
EVH	2.69	22.21%	82211100
EVH.P	-13.55	-10.19%	182300
EVHC	37.32	143.70%	686578400
EVN	-1.18	-8.59%	16768400
EVR	14.63	27.06%	103378300
EVRI	-2.22	-50.57%	141688100
EVT	1.2	6.20%	39588300
EVTC	1.01	6.03%	87902400
EW	14.72	18.64%	480853800
EXAR	4.65	75.86%	59805400
EXC	7.72	27.80%	1542382700
EXCU	7.94	19.62%	22222700
EXD	-1.24	-9.86%	8801000
EXG	-0.83	-9.38%	223292000
EXK	2.1	147.89%	562571700
EXP	38.1	63.05%	177749900
EXPR	-6.52	-37.73%	607391900
EXR	-10.97	-12.44%	295411700
EXTN	7.85	48.91%	44026800
EZT	-1.06	-4.04%	1395900
F	-1.96	-13.91%	9032398200
FAC	-1.34	-56.30%	7133900
FAF	0.73	2.03%	191366100
FAM	1.03	10.17%	9892100
FBC	3.83	16.57%	45608200
FBHS	-2.04	-3.68%	378644600
FBK	4.8	22.70%	10334400
FBP	3.36	103.38%	236500500
FBR	-3.08	-24.27%	414224100
FC	3.41	20.37%	11467300
FCAU	-4.87	-34.81%	1831803100
FCB	11.91	33.28%	59370400
FCE.A	-1.09	-4.97%	400064100
FCE.B	5.06	23.14%	392800
FCF	5.11	56.34%	71437800
FCFS	-5.49	-10.46%	21569900
FCH	0.71	9.73%	303898200
FCH-A	-0.24	-0.95%	4592200
FCN	10.42	30.06%	60545400
FCPT	-3.64	-15.07%	151872600
FCT	1.48	11.98%	17457900
FCX	6.42	94.83%	10511104500
FDC	-1.83	-11.42%	1200612100
FDEU	-1.64	-9.56%	20368300
FDP	21.75	55.94%	58711300
FDS	0.86	0.53%	83300100
FDX	37.21	24.97%	430731000
FE	-0.76	-2.40%	1063377800
FEI	2.92	22.09%	48111300
FELP	2.94	83.29%	45872300
FENG	-2.88	-47.84%	26403100
FEO	0.83	6.36%	5169500
FET	9.54	76.57%	264377900
FF	0.4	2.96%	33506300
FFA	0.31	2.35%	13558700
FFC	-1.21	-6.03%	33273000
FFG	14.51	22.80%	8940500
FGB	1.49	26.75%	10045900
FGL	-1.67	-6.58%	54436400
FGP	-9.83	-59.22%	146015800
FHN	5.49	37.81%	577263700
FHN-A	-0.43	-1.69%	1240900
FHY	1.15	10.33%	9405100
FI	-4.38	-26.24%	177139800
FICO	25.04	26.59%	52061100
FIF	3.46	23.71%	19930700
FIG	-0.23	-4.52%	240458500
FII	-0.37	-1.29%	215273600
FIS	15.04	24.82%	518981900
FIT	-22.27	-75.26%	2365511900
FIV	0.12	1.20%	1858600
FIX	4.88	17.17%	73311600
FL	5.8	8.91%	620201700
FLC	0.7	3.65%	10890100
FLO	-1.52	-7.07%	635640500
FLOW	4.15	14.87%	98721800
FLR	5.3	11.22%	377522200
FLS	5.97	14.19%	324569500
FLT	-1.41	-0.99%	211918300
FLY	-0.35	-2.56%	56696600
FMC	17.43	44.54%	305959000
FMN	-0.94	-6.30%	3390900
FMO	1.91	14.71%	45283800
FMS	0.37	0.88%	48221900
FMSA	9.44	401.70%	525660400
FMX	-16.14	-17.48%	141604500
FMY	-0.45	-3.09%	2038100
FN	16.48	69.19%	113764600
FNB	2.69	20.16%	487451700
FNB-E	-0.97	-3.32%	2110700
FNF	-0.71	-2.05%	351068200
FNFV	2.47	21.99%	70246200
FNV	14.01	30.62%	245510300
FOE	3.21	28.87%	163215900
FOF	0.74	6.75%	22061400
FOR	2.36	21.57%	68766900
FPF	1.42	6.68%	56406300
FPI	0.19	1.73%	31984100
FPL	2.09	19.41%	30778800
FPO	-0.43	-3.77%	59473000
FPT	-0.8	-5.94%	2837500
FR	5.92	26.75%	275038500
FRA	1.51	11.71%	33574000
FRC	26.08	39.48%	243592700
FRC-A	-0.88	-3.39%	4924800
FRC-B	-0.64	-2.44%	3043800
FRC-C	-2.13	-8.39%	4659600
FRC-D	-2.13	-8.48%	4288200
FRC-E	-0.6	-2.16%	3869500
FRC-F	-1.8	-7.06%	4201500
FRC-G	-1.75	-7.14%	10727500
FRO	-7.84	-52.44%	335731600
FRT	-3.99	-2.73%	121012500
FSB	10.47	33.37%	16897800
FSCE	1.12	4.71%	1821200
FSD	2	14.20%	29785000
FSIC	1.31	14.57%	214805500
FSM	3.4	151.11%	299168000
FSS	-0.24	-1.51%	78066300
FT	0.95	16.58%	13142100
FTAI	2.04	18.12%	35365100
FTI	6.52	22.48%	949990100
FTK	-2.05	-17.92%	257150500
FTS	-0.15	-0.48%	20914600
FTV	4.23	8.56%	239601100
FUL	11.84	32.47%	69520000
FUN	8.36	14.97%	44938900
G	-0.64	-2.56%	231832400
GAB	0.21	3.95%	98692900
GAB-D	-0.48	-1.85%	531200
GAB-G	-1.26	-5.21%	1556200
GAB-H	-2.2	-8.78%	1541500
GAB-J	-1.08	-4.31%	4337500
GAM	-0.76	-2.38%	15653000
GAM-B	-0.98	-3.66%	1174100
GATX	15.83	34.60%	50604300
GBAB	0.09	0.42%	23271300
GBL	-0.15	-0.48%	8021600
GBX	8.93	27.38%	146067800
GCAP	-1.53	-18.87%	44840900
GCH	0.13	1.52%	5019600
GCI	-6.58	-40.39%	298332000
GCO	5.27	9.27%	64651700
GCP	10.48	64.41%	124806500
GCV	-0.08	-1.67%	7678200
GCV-B	-1.27	-4.73%	273100
GD	35.3	25.70%	407075800
GDDY	2.89	9.01%	218703500
GDL	-0.17	-1.70%	10714600
GDL-B	0.11	0.22%	743100
GDO	1.32	8.35%	11024300
GDOT	7.13	43.42%	95987700
GDV	1.58	8.56%	47326100
GDV-A	-0.44	-1.69%	743400
GDV-D	-0.4	-1.53%	606800
GDV-G	-1.92	-7.56%	5221800
GE	0.45	1.44%	9012420700
GEB	-1.09	-4.24%	14019600
GEF	20.5	66.54%	76298100
GEF.B	24.78	57.94%	3401200
GEH	-1.13	-4.40%	11702800
GEK	-0.91	-3.57%	14687800
GEL	-0.72	-1.96%	156618400
GEN	0.78	22.48%	58019000
GEO	7.02	24.28%	254635100
GEQ	0.03	0.18%	8751700
GER	1.71	31.20%	79849900
GES	-6.78	-35.91%	309796300
GF	-1.63	-11.09%	5630800
GFA	-0.02	-1.77%	83911400
GFF	8.4	47.19%	51224800
GFI	0.24	8.66%	1630986400
GFY	0.24	1.52%	2655600
GG	2.04	17.65%	2467201000
GGB	1.94	161.67%	2406186000
GGE	0.38	2.41%	4821200
GGG	11.02	15.29%	85176900
GGM	2.85	14.62%	6103900
GGP	-2.23	-8.20%	1102884300
GGP-A	-0.16	-0.64%	6961700
GGT	-0.26	-3.47%	22837100
GGT-B	-1.35	-5.04%	218100
GGZ	0.2	1.92%	4547000
GGZ-A	-1.05	-4.20%	1914200
GHC	26.98	5.56%	7222900
GHL	-0.91	-3.18%	121889000
GHM	5.33	31.69%	7488900
GHY	0.74	5.23%	40528200
GIB	8	19.99%	47161000
GIL	-3.05	-10.73%	145407400
GIM	0.13	2.05%	87176600
GIMO	18.98	71.43%	170844400
GIS	4.11	7.13%	855654600
GJH	0.03	0.30%	659800
GJO	-0.15	-0.74%	629600
GJP	0.75	3.58%	218100
GJR	0.8	4.02%	167800
GJS	-0.19	-1.03%	537500
GJT	0.07	0.39%	406600
GJV	-0.14	-0.55%	460600
GKOS	9.61	38.92%	96731900
GLF	-2.92	-62.53%	133527200
GLO-A	5.22	26.23%	3600600
GLOB	-4.16	-11.09%	63763200
GLOG	7.8	93.98%	152455100
GLOP	6.33	44.51%	34308400
GLP	1.88	10.70%	45935500
GLT	5.45	29.56%	46616300
GLW	5.99	32.77%	2403889500
GM	0.83	2.44%	3485300800
GM.B	0.87	5.34%	28795200
GME	-2.78	-9.91%	701161400
GMED	-3.01	-10.82%	210252700
GMRE	-1.08	-10.80%	23652000
GMS	6.78	30.13%	30130600
GMTA	-1.73	-6.92%	11080100
GMZ	1.49	18.10%	48080000
GNC	-19.98	-64.41%	499925900
GNE	-5.4	-48.43%	15003400
GNE-A	-0.09	-1.19%	1412000
GNK	-7.52	-50.47%	59005700
GNL	-0.12	-1.51%	182120000
GNRC	10.97	36.85%	145827300
GNRT	-4.97	-52.59%	101189700
GNT	0.94	16.40%	28854200
GNW	0.08	2.14%	2222763800
GOF	2.81	16.70%	18976300
GOL	7.92	138.95%	95747900
GOLF	2.71	15.94%	26471400
GPC	9.65	11.24%	184600800
GPE-A	-3.84	-13.05%	602200
GPI	2.24	2.96%	91378200
GPK	-0.35	-2.73%	929644200
GPM	0.32	4.17%	17658600
GPN	4.9	7.60%	431107900
GPRK	1.61	59.63%	25662800
GPS	-2.26	-9.15%	1700425900
GPT	1.46	18.91%	737676900
GPT-A	1.28	5.08%	1978700
GPX	3.49	13.90%	12116800
GRA	-31.95	-32.08%	178525300
GRAM	4.21	143.20%	38023000
GRP.U	5.94	21.60%	2387700
GRR	0.1	1.10%	1293300
GRUB	13.42	55.45%	490507000
GRX	-0.81	-7.90%	10889600
GRX-A	-0.74	-2.85%	385200
GRX-B	-1.48	-5.51%	615300
GS	59.22	32.86%	950056000
GS-A	2.24	11.28%	15691200
GS-B	-0.56	-2.15%	11339000
GS-C	0.78	3.72%	7983500
GS-D	1.42	6.96%	35104500
GS-I	-0.94	-3.59%	17654000
GS-J	-0.53	-2.05%	35000200
GS-K	-0.65	-2.34%	22216200
GS-N	0.83	3.29%	37123200
GSBD	4.52	23.79%	30521300
GSH	5.59	22.61%	1569100
GSK	-1.84	-4.56%	899123800
GSL	-1.1	-42.31%	79463400
GSL-B	8.16	66.72%	3071700
GTN	-5.45	-33.44%	215138100
GTN.A	-3.27	-23.92%	211800
GTS	-3.21	-13.43%	30158300
GTT	11.69	68.52%	46392300
GTY	8.34	48.63%	36723000
GUT	0.6	10.53%	17896400
GUT-A	-0.67	-2.59%	491200
GUT-C	-1.32	-5.26%	3048200
GVA	12.09	28.18%	79276900
GWB	14.57	50.21%	128686700
GWR	15.72	29.28%	144828600
GWRE	-10.83	-18.00%	118030900
GWW	29.66	14.64%	162285800
GXP	0.04	0.15%	665376500
GXP-B	-0.9	-1.75%	16124700
GYB	-0.1	-0.48%	2735300
GYC	-1.54	-6.84%	668400
GZT	-0.34	-3.79%	1751700
H	8.24	17.52%	142718400
HAE	7.96	24.69%	91596200
HAL	20.05	58.90%	2474368400
HAR	16.95	17.99%	268345000
HASI	0.07	0.37%	65948500
HBI	-7.86	-26.71%	1098571500
HBM	1.88	49.21%	68980300
HBM.W	0.12	50.00%	634500
HCA	6.39	9.45%	775763900
HCI	4.63	13.29%	30594500
HCJ	0.32	1.25%	397100
HCLP	13.88	234.46%	153501500
HCN	-1.1	-1.62%	605702900
HCN-I	-0.62	-1.02%	16004400
HCN-J	-0.72	-2.78%	5158400
HCP	-8.52	-22.28%	1014466400
HD	1.83	1.38%	1304160700
HDB	-0.92	-1.49%	178308600
HE	4.12	14.23%	125611100
HE-U	-0.22	-0.85%	262700
HEI	22.79	41.92%	45028500
HEI.A	18.7	38.01%	38332300
HEP	0.92	2.95%	33251700
HEQ	1.26	8.71%	11519000
HES	13.81	28.49%	1234956900
HES-A	21.13	40.22%	29863700
HF	-0.82	-2.64%	58444300
HFC	-7.13	-17.87%	895382900
HGG	-2.23	-60.93%	27912500
HGH	-1.97	-6.23%	19149900
HGT	0.55	34.38%	26755200
HGV.P	-1	-3.70%	3464000
HHC	0.94	0.83%	38478500
HHS	-1.73	-53.40%	96517200
HI	8.72	29.43%	57194800
HIE	0.93	8.12%	17298500
HIFR	-0.59	-3.19%	77389800
HIG	4.19	9.64%	705313500
HIG.W	4.52	12.31%	724800
HII	57.34	45.20%	89738900
HIL	0.47	12.11%	32070300
HIO	0.3	6.40%	84854500
HIVE	0.59	11.55%	44931600
HIW	7.41	17.00%	188470500
HIX	0.77	12.20%	74265100
HJV	2.18	13.92%	982400
HK	8.08	641.27%	534056200
HK.W	1.2	109.09%	345400
HL	3.35	177.25%	2646624900
HL-B	0	0.00%	132200
HLF	-5.48	-10.22%	440538200
HLI	4.91	18.73%	22365000
HLS	6.43	18.47%	218688100
HLS.W	-1.53	-69.55%	8052100
HLT	5.8	27.10%	2041213900
HLT.P	3.67	7.06%	1444000
HLX	3.56	67.68%	450909800
HMC	-2.74	-8.58%	192379100
HMLP	0.38	2.04%	9725500
HMN	9.62	28.99%	40904700
HMY	1.28	137.63%	1311380700
HNI	19.86	55.07%	51390600
HNP	-8.26	-24.08%	20698200
HNR	4.5	267.86%	66808100
HOG	12.95	28.53%	709159200
HOME	-1.62	-9.97%	40461100
HON	12.28	11.86%	850233300
HOS	-2.72	-27.36%	297411000
HOV	0.92	50.83%	391875300
HP	23.85	44.54%	513846700
HPE	7.94	52.24%	2831279400
HPF	0.64	3.26%	14348800
HPI	0.33	1.65%	17815700
HPP	6.64	23.60%	259233800
HPQ	3	25.34%	3426719600
HPS	-0.12	-0.67%	21226300
HQH	-8.53	-28.76%	41179100
HQL	-6.65	-28.13%	22825400
HR	2	7.06%	218565300
HRB	-10.32	-30.98%	838375600
HRC	8.08	16.81%	143032900
HRG	2	14.75%	222469600
HRI	5.76	16.74%	79341000
HRL	-4.73	-11.96%	705744300
HRS	15.57	17.92%	235993800
HRTG	-6.15	-28.19%	53625800
HSB-A	-0.37	-1.45%	18678100
HSBC	0.71	1.80%	730041700
HSC	5.72	72.59%	207315600
HSEA	-0.74	-2.77%	25064900
HSEB	-0.27	-1.04%	69860800
HST	3.5	22.82%	2554877900
HSY	14.16	15.86%	361654600
HT	-0.26	-1.19%	128247400
HT-C	-0.8	-3.19%	1156500
HT-D	-2.51	-10.10%	8390700
HT-E	-2.24	-9.05%	1950900
HTA	2.14	7.93%	230318400
HTD	2.51	12.20%	27055800
HTF	0.29	1.15%	371600
HTGC	1.92	15.75%	74897100
HTGX	0.06	0.24%	6887300
HTGY	0.34	1.35%	568800
HTGZ	0.13	0.51%	836200
HTH	10.58	55.05%	87365700
HTY	-0.5	-4.89%	9240900
HTZ	-35.36	-62.12%	1605397400
HUBB	15.66	15.50%	66863900
HUBS	-9.31	-16.53%	100004200
HUM	25.52	14.30%	335553800
HUN	7.71	67.81%	914888400
HVT	2.26	10.54%	23894800
HVT.A	2.1	9.77%	46400
HW	6.65	39.42%	213970200
HXL	4.99	10.74%	154710900
HY	11.32	21.58%	16218600
HYB	1.6	20.89%	21653700
HYH	3.57	10.69%	105704000
HYI	0.94	6.67%	22831200
HYT	1.05	10.74%	117489500
HZN	13.63	131.44%	35161000
HZO	0.93	5.05%	68438000
I	-1.49	-35.82%	122508300
IAE	-0.32	-3.54%	13232900
IAG	2.43	171.13%	2312925800
IBA	-0.21	-0.43%	5303200
IBM	28.37	20.61%	1025999300
IBN	-0.34	-4.34%	2780274200
IBP	16.47	66.33%	54307300
ICB	1.07	6.34%	2867700
ICD	1.65	32.67%	62906500
ICE	5.17	10.08%	281544800
ICL	0.06	1.48%	33168700
IDA	12.55	18.46%	61743400
IDE	0.72	5.87%	21691500
IDT	6.88	59.01%	26441300
IEX	13.45	17.56%	90677400
IFF	-1.81	-1.51%	145890900
IFN	-1.35	-5.94%	27740000
IGA	-0.62	-5.93%	17352600
IGD	-0.22	-3.14%	90675500
IGI	0.23	1.14%	8401300
IGR	-0.34	-4.45%	87634100
IGT	9.34	57.73%	262987000
IHC	5.7	41.16%	3725300
IHD	0.05	0.68%	17602100
IHG	-2.16	-4.64%	61039400
IHIT	0.23	2.30%	1759400
IID	0.1	1.57%	13137000
IIF	0.15	0.59%	8515800
IIM	-1.62	-9.97%	36236600
IIPR	-2.06	-10.17%	4312100
IL	4.45	49.06%	67580300
IMAX	-4.14	-11.65%	211679500
IMN	-0.55	-40.15%	42653900
INB	-0.93	-9.83%	20839000
INF	1.08	9.19%	22892800
INFY	-1.92	-11.46%	1157327400
ING	0.64	4.75%	809609400
INGR	29.12	30.38%	142575800
INN	4.08	34.14%	142969500
INN-B	-0.06	-0.23%	1491600
INN-C	-0.67	-2.58%	1098200
INN-D	-1.58	-6.29%	1744900
INSI	-0.09	-0.47%	31700
INST	-1.27	-6.10%	42668200
INSW	-0.31	-2.16%	4848400
INT	7.45	19.37%	108662700
INVN	2.56	25.02%	443537900
INXN	4.92	16.32%	154869100
INZ	-0.41	-1.58%	16074500
IO	-1.5	-20.00%	36413900
IOC	16.16	51.43%	115920500
IP	15.36	40.74%	846520500
IPG	0.13	0.56%	1109791000
IPHI	17.6	65.14%	199325200
IPI	-0.87	-29.49%	405295600
IPL-D	-1.48	-5.73%	1609200
IQI	-0.29	-2.29%	43479300
IR	19.75	35.72%	528157600
IRE-B	-0.11	-0.43%	2116600
IRET	0.18	2.59%	152460400
IRL	-1.96	-14.07%	3283400
IRM	5.47	20.25%	468402200
IRR	0.94	17.22%	26383500
IRS	6.14	49.92%	20790100
ISD	0.88	6.03%	35528000
ISF	-0.64	-2.48%	17010300
ISG	-0.53	-2.08%	10290900
ISP	-0.46	-1.80%	7137400
IT	10.37	11.43%	93611400
ITCB	-1.15	-8.46%	8088000
ITG	2.72	15.98%	64526900
ITGR	-3.3	-10.08%	32601700
ITT	2.25	6.19%	169228800
ITUB	3.77	57.91%	4010787300
ITW	29.78	32.13%	412772200
IVC	-4.34	-24.96%	96077300
IVH	2.39	19.31%	23212000
IVR	2.21	17.84%	259897500
IVR-A	2.89	13.48%	4418600
IVR-B	2.36	10.86%	4051000
IVZ	-3.14	-9.38%	1049090900
IX	7.59	10.81%	12459700
JAX	-0.17	-1.56%	12084700
JBK	-2.89	-11.59%	1078900
JBL	0.38	1.63%	613259800
JBN	2.34	15.14%	777500
JBR	2.56	16.80%	381000
JBT	36.12	72.49%	49699600
JCAP	6.1	40.80%	12819500
JCE	-1.19	-8.34%	13804200
JCI	1.7	4.30%	1396097600
JCP	1.65	24.77%	3844203800
JDD	0.34	3.14%	15390800
JE	-1.66	-23.31%	33695000
JEC	15.05	35.88%	237767000
JEQ	-0.33	-4.29%	5130300
JFC	0.26	1.70%	2118900
JFR	1.43	13.96%	53778900
JGH	2.25	16.38%	23640200
JHA	-0.02	-0.20%	16656400
JHB	-0.12	-1.20%	11753800
JHD	0.1	1.00%	11384100
JHI	2.22	15.44%	5085600
JHS	0.59	4.39%	4426000
JHX	3.23	25.49%	2581900
JHY	0.26	2.61%	9610100
