DSE	-5.83	-29.15%	22540500
DSL	-1.19	-5.64%	112414600
DSM	0.54	7.28%	29962200
DST	3.41	3.76%	74589700
DSU	-0.81	-6.77%	159394900
DSW	-5.43	-12.71%	395486800
DSX	-6.58	-49.51%	189402100
DSX-B	-1	-4.00%	4075600
DTE	19.98	30.09%	268979900
DTF	1.36	9.70%	5168200
DTK	1.74	6.70%	30221300
DTL.P	-0.67	-2.53%	4315900
DTQ	5.33	27.66%	4967800
DTZ	1.89	7.82%	6026800
DUC	-0.22	-2.19%	16147800
DUK	14.53	21.05%	786001200
DUKH	4.24	20.53%	11109200
DV	11.97	33.72%	130776700
DVA	12.37	19.52%	291060000
DVD	0.1	3.98%	3593400
DVN	-0.66	-1.07%	884920400
DW	-0.13	-0.25%	30204300
DX	0.25	3.13%	79266400
DX-A	2.29	10.10%	1786500
DX-B	3.77	18.45%	1692400
DXB	1.34	5.38%	14264500
DY	7.3	26.27%	64229600
DYN	8.83	41.03%	342642700
DYN-A	11.03	12.26%	1238000
DYN.W	2.55	187.50%	10857500
E	-13.58	-28.01%	67617200
EAB	3.08	15.22%	4174600
EAE	3.24	16.96%	3758700
EARN	0.89	5.79%	17178200
EAT	12.35	26.65%	240165100
EBF	-4.23	-23.90%	23946000
EBR	-0.45	-17.37%	273266800
EBR.B	-1.53	-34.77%	50335000
EBS	4.24	18.44%	74005800
EC	-21.33	-55.47%	153621500
ECA	-4.18	-23.16%	1357346700
ECC	0.9	4.69%	4369200
ECL	0.25	0.24%	267533100
ECOM	-20.13	-48.26%	138438500
ECR	-19.97	-73.96%	154117900
ECT	-4.54	-59.19%	34176400
ED	10.73	19.41%	569209600
EDD	-2.46	-18.89%	91780900
EDE	7.05	31.07%	48219700
EDF	-2.8	-15.28%	23239900
EDI	-3.76	-19.78%	11131100
EDN	4.31	85.18%	33357000
EDR	10.13	38.28%	367570400
EDU	-11.09	-35.21%	344050100
EE	4.95	14.10%	41290000
EEA	-0.71	-7.94%	5125800
EEP	10.03	33.58%	237117700
EEQ	10.11	35.25%	52668900
EFC	-2.71	-11.95%	49029500
EFF	-2.02	-11.13%	8480500
EFR	-1.37	-9.10%	30798300
EFT	-1.38	-9.04%	33792300
EFX	11.78	17.05%	138012700
EGF	0.31	2.22%	6364900
EGL	9.4	28.14%	31660200
EGN	-6.99	-9.88%	221289200
EGO	0.39	6.85%	1264893800
EGP	5.39	9.30%	40839400
EGY	-2.33	-33.82%	248014100
EHI	-1.14	-9.31%	26154700
EHIC	-3.84	-32.00%	12880900
EIG	-8.14	-25.72%	38619600
EIX	19.18	41.43%	534093200
EL	0.88	1.17%	484258300
ELJ	3.69	17.08%	3852100
ELLI	13.45	50.06%	88230800
ELP	0.03	0.23%	149115800
ELS	15.32	42.29%	85832100
ELS-C	3.12	13.51%	1960200
ELU	2.69	13.90%	3213400
ELY	-0.73	-8.66%	215599000
EMD	-0.89	-7.52%	26254800
EME	2.05	4.83%	81885200
EMES	9.67	21.81%	130308600
EMF	-2.08	-11.89%	16109100
EMN	-4.84	-6.00%	355555400
EMO	0.43	1.86%	24350000
EMR	-8.45	-12.04%	823735700
ENB	7.73	17.70%	238726700
ENBL	-2.11	-9.81%	76861700
ENH	1.17	1.99%	65052300
ENJ	5.08	26.36%	863200
ENLC	-1.44	-3.89%	56796700
ENLK	-1.99	-6.42%	126961100
ENR	20.32	18.77%	136852900
ENS	-8.37	-11.94%	89534600
ENV	8.84	21.94%	65021600
ENVA	-9.31	-29.49%	13626900
ENZ	1.52	52.05%	69542300
EOD	0.24	3.31%	49079600
EOG	8.15	9.71%	967791100
EOI	0.79	6.08%	29172400
EOS	0.84	6.47%	37860600
EOT	2.54	13.76%	11582500
EP-C	4.71	8.39%	1703800
EPAM	12.81	36.66%	118964500
EPD	2.97	8.96%	469201300
EPE	-9.46	-47.54%	302131800
EPR	8.47	17.23%	87278500
EPR-C	2.95	14.43%	3550400
EPR-E	3.44	12.26%	1556100
EPR-F	4.01	18.92%	3290900
EQC	-1.19	-4.43%	68906600
EQC-D	-0.48	-1.96%	654600
EQCO	1.18	5.39%	2284300
EQM	29.21	49.69%	62684500
EQR	19.97	38.50%	471718700
EQS	0.11	5.53%	6489000
EQT	-14.08	-15.68%	386483700
EQY	2.92	13.01%	145783300
ERA	-9.71	-31.46%	27171200
ERF	-8.58	-47.19%	203951000
ERJ	4.68	14.54%	245869600
EROS	10.05	90.46%	37306500
ESD	-1.44	-8.37%	31288700
ESE	2.64	7.71%	26020700
ESL	7.72	7.57%	55757800
ESNT	1.65	6.86%	81251200
ESRT	2.28	14.90%	148747900
ESS	63.09	43.96%	119620400
ESV	-27.23	-47.62%	911471800
ETB	1.01	6.78%	16332700
ETE	16.51	40.40%	458403100
ETG	-0.77	-4.55%	39957600
ETH	0.55	1.81%	59481200
ETJ	-0.61	-5.41%	66839700
ETM	1.65	15.70%	19627800
ETN	-8.16	-10.72%	753028400
ETO	-0.19	-0.78%	11492100
ETP	7.75	13.54%	332650600
ETR	24.21	38.26%	431230900
ETV	0.05	0.36%	50435000
ETW	-1.08	-8.93%	82209200
ETX	2.91	19.93%	10614800
ETY	0.25	2.29%	111634400
EV	-1.86	-4.35%	218240900
EVC	0.39	6.40%	158983600
EVDY	0.25	1.72%	40663400
EVE-A	3.83	18.06%	4041500
EVER	0.72	3.93%	107231800
EVF	-0.67	-9.70%	31526400
EVG	-1.12	-7.33%	15241400
EVGN	-10.44	-53.13%	2941900
EVHC	-0.83	-2.34%	235229400
EVN	2.91	27.69%	15931200
EVR	-7.41	-12.40%	111912100
EVT	1.78	9.36%	33496800
EVTC	-2.53	-10.26%	100882400
EW	30.81	93.70%	280679500
EXAR	-1.59	-13.49%	50503800
EXC	9.69	35.38%	1815559300
EXCU	1.49	2.92%	15356500
EXD	-1.51	-10.63%	14976500
EXG	-0.51	-5.10%	237195100
EXK	-1.47	-40.50%	375649500
EXP	-1.4	-1.81%	190283500
EXPR	-3.98	-21.32%	388169400
EXR	16.51	39.19%	181671800
EZT	1.39	5.54%	3566500
F	0.07	0.45%	7868620600
FAC	0.28	12.33%	10429700
FAF	5.7	20.21%	178404000
FAM	-2.01	-14.31%	18017600
FBC	-3.89	-19.83%	46197100
FBHS	-0.43	-0.94%	361623700
FBP	-0.32	-5.17%	213494900
FBR	0.45	3.85%	325561800
FC	-0.52	-2.62%	9422200
FCAM	2.1	2.00%	1804900
FCAU	2.58	28.67%	406238900
FCB	4.14	20.20%	16943200
FCE.A	2.2	11.52%	206535100
FCE.B	2.41	12.73%	287200
FCF	0.4	4.54%	107913400
FCH	2.66	32.60%	172373000
FCH-A	1.29	5.32%	4859600
FCN	-2.51	-6.10%	90013900
FCT	-1.49	-10.28%	24909700
FCX	-14.38	-38.10%	2751646600
FDP	5.25	18.55%	46738100
FDS	32.17	29.63%	80159500
FDX	29.89	20.79%	478828900
FE	6.01	18.22%	885176300
FEI	1.54	7.70%	34777600
FELP	-3.13	-15.65%	34248300
FENG	-1.32	-13.71%	138792600
FEO	-1.62	-8.97%	5619900
FET	-7.53	-26.65%	150101100
FF	-2.78	-17.59%	54329700
FFA	1.02	7.66%	12127700
FFC	1.55	8.86%	32709700
FFG	13.24	29.56%	9593300
FGB	0	0.00%	12652800
FGL	5.33	28.14%	23008300
FGP	-0.97	-4.23%	47711900
FHN	1.93	16.57%	592386500
FHN-A	3.94	19.41%	2905700
FHY	-1.55	-9.66%	8236700
FI	-10.37	-38.41%	118883900
FICO	9.46	15.05%	53805600
FIF	2.95	14.16%	15914700
FIG	-0.54	-6.31%	395649400
FII	4.13	14.34%	149717500
FIS	8.52	15.87%	314974300
FIX	-2.27	-11.71%	44116500
FL	14.74	35.57%	458502300
FLC	1.21	6.52%	7687000
FLO	-2.28	-10.62%	273255700
FLR	-19.66	-24.49%	378001900
FLS	-19	-24.10%	283944500
FLT	31.54	26.92%	200115800
FLTX	-7.76	-17.94%	102143000
FLY	-2.92	-18.17%	46613100
FMC	-18.43	-24.42%	301387600
FMN	1.31	9.92%	4291300
FMO	0.66	2.59%	19981300
FMS	1.56	4.38%	33957800
FMSA	-9.63	-58.19%	105575400
FMX	-9.84	-10.05%	105131100
FMY	-0.7	-4.50%	3074300
FN	-2.82	-13.72%	59118800
FNB	0.7	5.55%	232005900
FNB-E	1.52	5.87%	2806800
FNF	2	6.16%	581619600
FNFV	-1.26	-7.41%	110167300
FNV	8.45	20.74%	175081400
FOE	0.13	1.01%	161394700
FOF	0.59	4.69%	18488300
FOR	-5.87	-27.60%	58885500
FPF	1.46	6.87%	49885000
FPL	-2.06	-10.32%	25459200
FPO	0.73	6.28%	48493900
FPT	0.58	4.76%	4241100
FR	3.11	17.82%	143492500
FRA	-1.22	-8.35%	34957800
FRC	-0.23	-0.44%	239905500
FRC-A	2.62	11.06%	5643600
FRC-B	3.28	14.81%	4165300
FRC-C	4.35	22.19%	5528600
FRC-D	4.31	22.33%	7139700
FRC-E	1.82	7.09%	7837700
FRO	-6.15	-32.89%	322760600
FRT	32.05	31.60%	99345600
FSCE	3.06	14.05%	1587300
FSD	-1.22	-7.08%	29132200
FSIC	-0.07	-0.70%	244018800
FSM	1.68	58.54%	63618000
FSS	0.79	5.39%	86457900
FT	0.16	2.31%	10551900
FTI	-5.37	-10.29%	485218900
FTK	-1.34	-6.68%	189807300
FUL	-7.51	-14.43%	89496800
FUN	-1.75	-3.53%	43664600
G	0.56	3.05%	257692400
GAB	-1.28	-16.52%	116173800
GAB-D	0.76	3.09%	1119300
GAB-G	1.43	6.83%	1312000
GAB-H	1.95	9.26%	2464100
GAM	-0.2	-0.57%	9851700
GAM-B	0.71	2.81%	1723700
GBAB	2.36	11.91%	12596300
GBL	1.97	2.27%	3982100
GBX	20.89	63.61%	179235800
GCAP	1.51	20.11%	73061300
GCH	-0.26	-2.55%	6822100
GCI	2.35	7.94%	513243200
GCO	3.56	4.87%	39982000
GCV	-0.08	-1.30%	6772700
GCV-B	0.63	2.53%	385200
GD	42.07	44.03%	485052700
GDL	-0.79	-7.17%	16599000
GDL-B	0.04	0.08%	850800
GDO	-0.29	-1.60%	9603400
GDOT	-4.66	-18.53%	124133900
GDV	-0.51	-2.30%	39240400
GDV-A	0.79	3.20%	918400
GDV-D	0.54	2.17%	1069900
GE	-2.76	-9.85%	7969813100
GEB	4.34	21.25%	19986100
GEF	-5.17	-9.87%	37804500
GEF.B	-9.51	-16.18%	829400
GEH	4.53	22.34%	19208700
GEK	4.21	21.68%	28014400
GEL	-10.15	-19.31%	78666600
GEO	8.14	25.26%	132957600
GEQ	1.53	8.10%	10834700
GER	-5.81	-29.05%	48369500
GES	-9.99	-32.15%	235587600
GF	-5.89	-29.55%	11212100
GFA	-1.59	-50.80%	298387200
GFF	0.09	0.68%	40237800
GFI	1.33	41.56%	1252432000
GFY	-0.87	-4.97%	5410700
GG	-3.15	-14.54%	1635750600
GGB	-4.29	-54.72%	1463257900
GGE	-0.63	-3.43%	5602900
GGG	2.06	2.64%	65280000
GGM	-0.95	-4.22%	6613900
GGP	8.06	40.16%	973423000
GGP-A	4.91	24.37%	8050300
GGT	-2.4	-19.34%	26775500
GGT-B	0.58	2.33%	319800
GGZ	-1.31	-11.15%	7430100
GHC	200.39	30.21%	7268800
GHL	-14.34	-24.75%	100202500
GHM	0.21	0.74%	6828900
GHY	-1.43	-8.24%	44412700
GIB	4.7	14.05%	63049300
GIL	1.62	6.08%	63588300
GIM	-0.76	-9.56%	101775400
GIMO	-10.35	-36.86%	133437700
GIS	3.42	6.85%	746396800
GJH	-0.39	-4.10%	379700
GJO	1.65	9.11%	267100
GJP	2.1	10.05%	135800
GJR	1.3	7.20%	141700
GJS	2.86	18.94%	424600
GJT	3.15	21.63%	204000
GJV	1.02	4.15%	368200
GLF	-22.71	-48.19%	85485000
GLOB	2.67	20.62%	11005600
GLOG	3.26	19.08%	323636400
GLOP	-0.26	-1.02%	28294100
GLP	-2.4	-6.78%	13245800
GLT	-2.07	-7.49%	50994600
GLW	5.11	28.68%	2377532300
GM	-5.96	-14.58%	4421361200
GM.B	-6.12	-26.47%	64955600
GME	-15.46	-31.38%	845158100
GMED	3.59	17.79%	159603500
GMZ	-3.36	-16.15%	55758800
GNC	-11.49	-19.66%	483196800
GNE	-4.03	-39.47%	17088500
GNE-A	-1.8	-22.09%	1756800
GNK	-8	-32.00%	187528700
GNRC	-9.88	-17.44%	265065000
GNT	-1.95	-19.46%	28578000
GNW	-7.03	-45.27%	1892522100
GOF	-0.49	-2.29%	16799800
GOL	11.8	25.82%	440077400
GPC	23.38	28.10%	159424700
GPE-A	1.52	5.84%	1063200
GPI	18.6	26.19%	81917700
GPK	4.02	41.88%	952501500
GPM	-0.21	-2.37%	19800100
GPN	7.87	24.22%	175098000
GPRK	-1.61	-23.89%	10932800
GPS	3.03	7.75%	1132020500
GPT	4.6	20.00%	346894800
GPT-A	-9.3	-26.88%	3422300
GPX	4.14	13.90%	17014600
GRA	-3.48	-3.52%	160500400
GRAM	-8.59	-40.46%	30144200
GRO	-0.26	-17.69%	26354700
GRP.U	-0.94	-2.58%	1770900
GRR	-0.08	-0.71%	3663400
GRUB	-3.68	-9.20%	170657800
GRX	0.04	0.39%	16011700
GRX-A	0.42	1.66%	651100
GRX-B	0.5	2.00%	854400
GS	16.57	9.35%	739133100
GS-A	0.89	4.93%	15595300
GS-B	2.86	12.71%	15038600
GS-C	1.08	5.70%	3438300
GS-D	1.28	6.96%	22734300
GS-I	3.35	15.66%	36190500
GS-J	2.11	9.47%	54069000
GS-K	0.51	2.01%	47924800
GSH	1.03	4.46%	4468400
GSJ	1.5	5.95%	10358600
GSK	-10.65	-19.95%	869037800
GSL	-1.51	-25.12%	18647000
GSL-B	-6.95	-28.25%	1886300
GTN	-3.68	-24.73%	156020800
GTN.A	-3.76	-29.12%	431700
GTS	4.47	22.99%	26601100
GTT	-0.92	-6.50%	4116000
GTY	-0.16	-0.87%	18238400
GUT	0.93	14.55%	21679900
GUT-A	1.01	4.17%	412600
GVA	3.04	8.69%	52192000
GWB	4.89	27.32%	21499600
GWR	-6.13	-6.38%	82602700
GWRE	1.56	3.18%	141689700
GWW	-0.53	-0.21%	117251400
GXP	4.17	17.20%	308087800
GYB	3.17	18.08%	3805100
GYC	0.35	1.66%	521300
GZT	-1.75	-13.05%	3417300
H	10.75	21.73%	86819300
HAE	-4.71	-11.18%	96080600
HAL	-11.42	-22.50%	2829513800
HAR	24.86	30.37%	197478200
HASI	0.27	1.93%	40652600
HBI	10.34	58.84%	191784100
HBM	0.49	5.98%	12113500
HBM.W	0.3	53.57%	99700
HCA	25.68	53.83%	813023900
HCI	-10.26	-19.18%	42261500
HCJ	-0.27	-1.00%	545000
HCLP	-6.95	-18.30%	113743200
HCN	22.1	41.25%	530675000
HCN-I	14.59	28.46%	16389000
HCN-J	3.91	17.19%	6772400
HCP	7.71	21.23%	661076100
HD	22.63	27.48%	1622035300
HDB	16.31	47.36%	245067000
HE	7.42	28.47%	240198900
HE-U	-0.74	-2.80%	376900
HEI	2.45	4.23%	51043400
HEI.A	5.24	12.44%	11239400
HEP	-2.42	-7.49%	23881800
HEQ	-0.75	-4.39%	12752800
HES	-9.18	-11.06%	709405500
HF	9.07	33.78%	52835800
HFC	-12.21	-24.57%	619988000
HGG	-6.4	-45.81%	94390400
HGH	1.3	4.54%	10088100
HGT	0.96	12.80%	63255800
HHC	10.32	8.59%	34817800
HHS	-0.08	-1.02%	50061500
HHY	-0.79	-8.14%	14220500
HI	5.08	17.27%	57276100
HIE	0	0.00%	1883800
HIG	5.46	15.07%	869393500
HIG.W	6.37	23.14%	5620000
HII	22.45	24.94%	83907600
HIL	-0.11	-2.78%	66934100
HIO	-0.56	-9.44%	76699500
HIVE	-4.15	-46.37%	56289600
HIW	8.11	22.42%	177426700
HIX	-0.71	-7.87%	60692800
HJV	-0.72	-4.54%	1070400
HK	-2.08	-53.89%	1682793400
HL	-0.29	-9.42%	1616358800
HL-B	2.45	4.98%	50700
HLF	-41	-52.10%	664768300
HLS	5.14	15.43%	123936300
HLT	3.84	17.26%	1006895500
HLX	-1.48	-6.38%	240819100
HMC	-11.83	-28.61%	227068800
HMLP	-1.36	-6.18%	14503400
HMN	1.64	5.20%	33753500
HMY	-0.64	-25.30%	718063300
HNI	12.23	31.50%	47493100
HNP	17.92	49.43%	14426400
HNR	-10.84	-59.96%	72215600
HOG	-3.33	-4.81%	390009600
HON	8.55	9.36%	712183100
HOS	-24.26	-49.28%	174752200
HOV	-2.49	-37.61%	756318100
HP	-16.66	-19.81%	341961700
HPF	2.44	13.63%	12042000
HPI	2.56	14.34%	16622600
HPP	8.19	37.45%	86857800
HPQ	5.52	43.42%	2920571200
HPS	2.28	14.62%	18373000
HQH	4.52	16.76%	44331000
HQL	4.44	21.72%	27588100
HR	6.01	28.20%	137923500
HRB	4.64	15.98%	644133100
HRC	4.28	10.35%	103454000
HRG	2.31	19.49%	116934200
HRL	3.47	15.34%	189680600
HRS	2.01	2.88%	153189900
HRTG	7.88	68.23%	14253100
HSB-A	1	4.05%	12147200
HSBC	-7.9	-14.33%	403594300
HSC	-9.14	-32.61%	141661000
HSEA	0.76	2.95%	21219900
HSEB	-0.37	-1.37%	48979900
HST	4.33	22.27%	1526215300
HSY	6.7	6.89%	275844700
HT	1.46	26.21%	392824200
HT-C	2.41	10.35%	1229000
HTA	7.26	36.89%	372415700
HTD	4.05	22.23%	21355900
HTF	-0.06	-0.24%	496000
HTGC	-1.52	-9.27%	129010000
HTGX	0.51	2.06%	1428300
HTGY	0.24	0.94%	1231000
HTGZ	0.05	0.20%	1922400
HTH	-3.18	-13.75%	74108000
HTR	0.56	2.36%	12029400
HTY	-1.24	-9.95%	10081400
HTZ	-14.72	-12.86%	2361173000
HUBS	0.66	2.00%	18974400
HUM	40.41	39.15%	345101900
HUN	-1.82	-7.40%	863855700
HVT	-9.29	-29.68%	28144100
HVT.A	-9.58	-30.41%	80600
HW	5.2	53.12%	145856400
HXL	-3.2	-7.16%	180757500
HY	-19.96	-21.43%	15932500
HYB	-0.71	-7.36%	18995200
HYH	7.95	21.19%	44608200
HYI	-1.94	-10.95%	22383200
HYT	-0.77	-6.33%	109489100
HZO	3.97	24.69%	42990600
I	-5.18	-22.98%	62735300
IAE	-1.31	-10.28%	14817300
IAG	-0.63	-18.92%	1895142100
IBA	9.61	23.86%	4924300
IBM	-27.13	-14.46%	1140062400
IBN	4.12	55.37%	445507100
IBP	5.52	44.88%	32905500
ICB	1.12	6.66%	4440400
ICD	-5.78	-52.55%	18030800
ICE	-1.13	-2.50%	227731800
ICL	0.12	1.68%	76024500
IDA	14.35	27.68%	61680700
IDE	-1.46	-8.53%	18436900
IDT	2.44	13.65%	23145400
IEX	3.99	5.40%	98918600
IFF	15.38	17.89%	107610000
IFN	5.81	29.05%	38212100
IGA	-0.28	-2.38%	18085000
IGD	-0.63	-7.04%	88382900
IGI	0.8	3.96%	8478700
IGR	1.07	13.51%	67024100
IGT	-0.91	-5.01%	1268413600
IHC	0.46	3.41%	3059700
IHD	-1.39	-11.83%	20158200
IHG	7.94	19.80%	51153800
IID	-1.32	-14.04%	8166500
IIF	9.4	53.78%	12873500
IIM	2.89	21.41%	31960000
IL	-0.21	-1.73%	62468300
IM	4.18	17.82%	309899900
IMAX	1.42	4.82%	121391900
IMN	-0.89	-19.02%	41554500
IMPV	1.3	2.70%	121529400
INB	0.4	3.53%	18658600
INF	1.12	5.67%	11769800
INFY	-25.14	-44.42%	408217500
ING	-1.04	-7.42%	488328100
INGR	16.38	23.93%	131775300
INN	3.44	38.22%	132727000
INN-A	0.91	3.37%	1247100
INN-B	2.42	10.15%	1044600
INN-C	3.65	16.78%	2011300
INT	3.77	8.73%	78570300
INVN	-4.52	-21.75%	691877400
INXN	3.73	15.80%	71754400
INZ	0.35	1.38%	12188800
IO	-8.25	-16.67%	343333400
IOC	-2.7	-5.24%	102578000
IP	4.55	9.28%	869160900
IPG	3.07	17.34%	1250371400
IPHI	5.58	43.26%	60490200
IPI	-1.96	-12.37%	189747400
IPL-D	4.14	19.83%	2883200
IQI	1.37	12.32%	28098100
IR	1.79	2.91%	546992800
IRE-B	0.06	0.23%	1350900
IRE.P	0.2	0.77%	178100
IRET	-0.41	-4.78%	113285400
IRL	-0.22	-1.71%	4244000
IRM	8.31	27.38%	494585000
IRR	-1.52	-15.49%	23464000
IRS	3.26	26.92%	14101200
ISD	-0.71	-4.08%	34786800
ISF	1.84	7.76%	19018900
ISG	2.12	9.16%	14616500
ISP	1.79	7.63%	7466100
IT	13.16	18.52%	104905200
ITG	0.26	1.26%	70743200
ITT	-2.96	-6.82%	196971400
ITUB	-0.56	-4.13%	2987764400
ITW	10.62	12.63%	498328200
IVC	-6.45	-27.79%	43554100
IVH	-2.12	-11.79%	18278100
IVR	0.78	5.31%	298503100
IVR-A	2.34	10.90%	3790000
IVR-B	-2.03	-8.19%	4285000
IVZ	3.12	8.57%	733125000
IX	-26.57	-29.82%	5379600
JBK	2.22	9.58%	206800
JBL	4.39	25.17%	625339600
JBN	-0.14	-0.91%	1549100
JBR	0.04	0.26%	719300
JBT	3.53	12.04%	33185000
JCE	0.49	2.89%	13289500
JCI	-2.96	-5.77%	937491900
JCP	-2.67	-29.18%	5299867800
JDD	0.5	4.44%	15126300
JE	-1.93	-26.96%	124441900
JEC	-18.3	-29.05%	291951400
JEQ	-0.22	-3.15%	8757800
JFC	1.75	11.54%	2289400
JFR	-0.93	-7.80%	46381500
JGH	-1.05	-5.74%	4831300
JHI	-0.9	-4.84%	4911500
JHS	-0.01	-0.07%	5935200
JHX	-2.97	-5.18%	1050500
JKS	-9.59	-32.73%	527793000
JLL	47.54	46.43%	74629700
JLS	0.01	0.04%	11758200
JMEI	-13.63	-50.02%	191438300
JMF	0.77	3.94%	33283200
JMLP	-4.15	-21.39%	17319900
JMM	0.22	2.95%	1681400
JMP	0.22	2.97%	19122200
JMPB	0.38	1.50%	810600
JMPC	0.49	1.98%	1365700
JMT	0.2	0.87%	4298000
JNJ	12.98	14.17%	1899415600
JNPR	-0.25	-1.11%	1840507200
JNS	3.76	30.40%	989719000
JOE	-0.8	-4.17%	136358400
JOF	-0.2	-2.18%	17790500
JONE	-3.07	-21.20%	38605700
JOY	-11.97	-20.47%	368726400
JPC	0.69	7.78%	63914400
JPEP	-7.97	-39.46%	20939000
JPI	0.38	1.72%	17963800
JPM	4.1	7.01%	3985722900
JPM-A	3.42	16.86%	29303300
JPM-B	1.55	6.23%	72840000
JPM-D	3.48	16.92%	42566800
JPM-E	0.56	2.24%	35645100
JPM.W	1.41	7.27%	26355400
JPS	0.76	9.34%	71834400
JPW	-0.1	-0.61%	4884400
JQC	-0.96	-9.87%	109538000
JRI	2.13	12.72%	11356300
JRO	-0.91	-7.47%	36564800
JSD	-2.19	-11.62%	11133800
JTA	-0.81	-5.74%	13426500
JTD	0.49	3.13%	11953500
JW.A	4.04	7.32%	49015200
JW.B	5.56	10.11%	103700
JWN	17.59	28.46%	362733400
K	4.37	7.16%	482881800
KAI	2.17	5.36%	10029100
KAMN	0.36	0.91%	25746800
KAP	0.19	0.75%	599100
KAR	5.1	17.26%	266030000
KATE	-3.87	-10.79%	480701300
KB	-7.89	-19.48%	28109200
KBH	-1.73	-9.46%	988658400
KBR	-14.94	-46.85%	528167900
KCC	1.2	4.24%	250200
KCG	-0.31	-2.59%	119945600
KED	7.77	27.78%	12579600
KEF	-0.62	-7.45%	4487000
KEM	-1.44	-25.53%	41793000
KEP	2.75	16.56%	72085400
KEX	-18.51	-18.65%	115933800
KEY	0.48	3.58%	2503439500
KEY-G	1.23	0.95%	1368200
KEYS	3.16	10.32%	95085900
KF	-3.74	-9.06%	3130000
KFH	0.95	3.54%	5217100
KFI	2.08	8.23%	2219400
KFN.P	2.56	10.62%	10474600
KFS	1.65	42.31%	7243200
KFY	2.64	10.11%	88250900
KGC	-1.56	-35.62%	2794443800
KHI	-0.4	-4.38%	9141200
KIM	5.39	27.29%	719394400
KIM-I	4.23	20.27%	8343400
KIM-J	4.75	24.42%	6696000
KIM-K	4.5	22.90%	5224800
KIO	-1.78	-9.91%	16441300
KKR	-1.13	-4.64%	691874200
KMB	15.39	15.36%	416228500
KMF	-0.37	-1.08%	19479900
KMG	3.11	18.41%	6756900
KMI	6.31	17.53%	3159020700
KMI.W	0.2	4.93%	509761900
KMM	-0.87	-9.27%	14432400
KMPA	0.07	0.27%	5786700
KMPR	-4.77	-11.67%	47719000
KMT	-16.28	-31.27%	163135200
KMX	19.56	41.60%	465612900
KN	-7.82	-24.93%	307737900
KND	-1.56	-7.90%	199748300
KNL	2.86	15.62%	47548000
KNOP	-5.86	-20.85%	16512600
KNX	15.32	83.53%	166042000
KO	0.91	2.20%	3859707300
KOD.W	-12.12	-61.46%	351500
KODK	-13	-37.45%	31453900
KOF	-35.25	-28.95%	18659000
KOP	-19.77	-43.21%	29886200
KORS	-6.09	-7.50%	862352800
KOS	-2.79	-24.96%	325861500
KR	12.34	62.43%	876664100
KRA	-2.26	-9.80%	56084200
KRC	18.89	37.64%	130499000
KRC-G	4.21	19.20%	2925400
KRC-H	4.43	21.54%	2926000
KRG	2.46	9.36%	488686100
KRO	-6.03	-31.65%	60244100
KS	1.38	4.94%	243690900
KSM	1.42	11.56%	6386500
KSS	4.29	7.56%	694919500
KST	-1.43	-11.01%	3873900
KSU	-1.8	-1.45%	268367500
KSU.P	2.29	9.16%	282200
KT	-0.75	-5.04%	110873300
KTF	1.38	11.51%	18887900
KTH	2.55	8.81%	215000
KTN	3.23	11.22%	344700
KTP	-1.04	-6.08%	3342000
KW	3.05	13.71%	91163400
KWN	1.35	5.53%	1411000
KWR	14.97	19.42%	12733100
KYE	0.5	1.83%	23683700
KYN	-1.67	-4.19%	75881500
KYN-F	2.11	9.18%	2659100
KYO	-4.32	-8.62%	4840200
L	-6.22	-12.89%	286309100
LAD	17.27	24.88%	89510600
LADR	3.11	18.85%	39290500
LAZ	4.71	10.39%	184646100
LB	24.7	39.94%	441456200
LBF	-0.17	-2.12%	3358100
LC	0.02	0.08%	118561800
LCI	9.78	29.55%	167066300
LCM	-1.23	-12.14%	12713800
LDF	-1.91	-14.62%	2943400
LDL	15.2	86.27%	24589800
LDOS	-2.97	-6.39%	169098400
LDP	0.04	0.18%	21108800
LDR	-18.47	-35.11%	9877700
LEA	17.11	21.13%	204837300
LEE	0.21	6.05%	86817700
LEG	11.67	37.72%	240100800
LEJU	-0.04	-0.37%	113109300
LEN	5.25	13.27%	881824700
LEN.B	2.39	7.09%	4858800
LEO	0.59	7.76%	35128900
LFC	3.82	24.25%	45689300
LFL	-4.33	-26.55%	150822000
LGF	0.36	1.14%	410241600
LGI	-1.81	-10.27%	5966100
LH	16.53	18.09%	245046800
LHO	9.61	31.14%	223268100
LHO-H	1.62	6.57%	2261500
LHO-I	5.07	25.12%	4024700
LII	10.01	11.77%	110537300
LITB	-1.8	-22.25%	81221600
LL	-36.58	-35.55%	233618200
LLL	19.35	18.11%	233233900
LLY	17.99	35.27%	1166989300
LM	9.89	22.75%	280108700
LMT	43.91	29.54%	384581600
LNC	6.05	11.72%	480872700
LNC.W	7.14	16.90%	4206000
LND	-0.99	-25.00%	1074900
LNKD	12.88	5.94%	596607700
LNN	2.99	3.61%	39843300
LNT	7.41	28.72%	134435800
LOCK	2.1	12.80%	358153100
LOR	-1.39	-9.59%	7153500
LOW	19.25	38.85%	1426869700
LPG	-5.11	-26.89%	44157400
LPI	-17.34	-62.62%	616849500
LPL	3.01	24.79%	98385200
LPT	0.54	1.46%	186380600
LPX	-1.95	-10.53%	748035900
LQ	5.31	31.70%	159393800
LRN	-9.88	-45.43%	93304500
LTC	7.78	21.98%	45347400
